X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228
4/15/2020 21:33,4/15/2020 21:56,172.58.109.116,100,1390,1,4/15/2020 21:56,R_1r7iSO91CVhS2fb,32.69569397,-97.09069824,anonymous,Wh31n,40,2,3,,4,4,2,2,,4,1,1,1,2,1,1,15,1,1,1,,4,4,2,,187,Texas,3,White/black,2,,2,,2,3,3,1,3,3,4,4,7,3,3,1,3,1,3,2,6,3,3,3,4,2,4,4,1,2,4,2,4,3,12,9,9,0,Pm,,60,8,0,Am,,8,0,1,1,1,3,0,1,0,3,No,0,0,0,,5,2,30,600,3,1,0,120,4,5,1,30,360,8,4,0,1680,2,3,3,3,3,2,2,2,2,2,2,3,3,1,1,2,2,3,3,2,2,1,1,2,2,3,3,1,1,2,29,2,1,5,5,3,1,2,2,30,4,25,67,74,86,25,83,10,60,74,81,25,19,23,55,77,28,62,11,16,39,61,28,31,15,16,16,16,12,42,38,13,223,146,290,226,137,153,149,873,889,14,32,16,44,16,63,46,139,15,47,11,47,22,51,48,145,37,37,,2,0,#DIV/0!,#DIV/0!,10,2,0,0,0,
4/16/2020 4:15,4/16/2020 4:29,47.205.104.197,100,875,1,4/16/2020 4:29,R_1kUlM89wfcjzjXn,27.28869629,-82.47589874,anonymous,NEY,69,1,2,,1,1,1,1,,5,1,1,1,2,2,,,1,3,2,,1,1,1,2,187,FL,2,Caucasion,2,,1,5,2,4,2,3,1,4,1,8,1,5,1,5,2,5,3,12,3,5,5,1,5,1,5,5,5,1,5,1,5,4,20,8,10,0,pm,,60,5,30,am,,6,3,0,0,0,3,0,1,0,1,Business overload,0,0,1,,4,2,30,450,6,2,0,600,4,5,3,0,720,,6,45,#VALUE!,#VALUE!,4,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,4,3,2,2,2,2,2,2,2,2,1,1,2,32,0,1,6,8,8,0,5,3,240,0,48,50,4,35,85,1,1,1,94,8,96,1,1,11,26,22,3,1,1,2,1,1,1,1,1,1,70,88,1,12,80,56,26,40,50,-55,15,443,-326,-256,92,1,81,1,90,52,263,54,92,1,98,7,89,1,279,9,92,93,,3,1,#DIV/0!,#DIV/0!,5,1,0,1,1,
4/16/2020 4:30,4/16/2020 4:42,158.57.46.68,100,747,1,4/16/2020 4:42,R_2YEB8ct3VDxJ1nh,41.11439514,-74.04290009,anonymous,FP05B,57,1,1,,1,1,1,1,,6,1,1,1,2,1,1,18,2,,,,1,1,1,2,187,NY,3,USA,2,,1,7,2,4,3,4,1,3,2,8,3,4,3,4,3,3,2,8,5,4,2,4,4,1,5,4,4,1,5,1,5,3.875,16,5,10,0,PM,,5,4,30,AM,,6,0,3,0,1,3,0,0,0,0,once shortness of breath,0,0,0,,3,1,0,120,2,1,0,60,FALSE,8,2,0,840,8,4,0,1680,2,2,2,3,3,3,3,2,2,3,3,1,1,1,1,3,3,3,3,2,2,3,3,2,2,3,3,1,1,2,31,2,1,5,12,8,2,4,2,160,8,60,2,8,8,73,3,3,2,100,35,93,1,1,20,20,10,2,2,2,10,10,2,11,2,2,2,79,91,10,2,86,18,17,75,51,-70,9,443,-352,-273,92,10,86,3,91,2,269,15,82,20,87,6,94,4,263,30,86,98,,0,1,#DIV/0!,#DIV/0!,7,1,0,0,0,
4/16/2020 6:12,4/16/2020 6:24,108.44.220.119,100,712,1,4/16/2020 6:24,R_3p41djK01kqfbEV,38.33650208,-77.43659973,anonymous,NO23H,26,1,2,,2,2,2,1,,6,2,2,,2,2,,,1,1,1,,1,1,2,,187,Virginia ,3,United States,2,,1,7,2,5,1,3,1,4,1,9,0,4,1,4,1,4,1,9,0,4,3,3,4,2,4,2,4,1,5,2,4,3.25,14,8,10,0,PM,,45,7,0,Am,,7,2,1,2,0,0,0,0,0,0,A couple times when weather ,0,0,0,,1,,,0,1,,,0,1,8,1,30,630,8,4,0,1680,2,2,2,1,1,2,2,3,3,3,3,2,2,1,1,3,3,3,3,2,2,2,2,2,2,3,3,1,1,2,29,2,1,4,3,2,1,1,1,8,3,12,3,5,5,79,5,4,4,28,3,81,3,5,3,3,3,30,3,3,4,3,3,4,3,5,3,3,26,3,3,3,45,16,17,19,13,16,217,-107,-104,86,2,2,2,2,2,90,6,63,2,2,2,2,2,67,6,74,62,,2,1,#DIV/0!,#DIV/0!,3,1,0,0,0,
4/16/2020 6:16,4/16/2020 6:36,71.58.245.184,100,1203,1,4/16/2020 6:36,R_1nT0y0QwpQvA8wq,40.81030273,-77.88800049,anonymous,PH23S,35,1,2,,2,2,2,1,,5,1,1,1,2,2,,,1,1,1,,1,1,2,,187,Pennsylvania,4,Latino American,2,,2,,2,4,3,3,3,4,3,8,6,3,3,3,3,3,3,6,6,3,1,5,4,1,5,4,4,1,5,1,5,3.875,15,4,10,30,Pm,,30,7,0,Am,,7,3,3,3,0,0,0,0,0,0,Na,0,0,0,,8,0,40,280,3,0,30,60,4,8,0,30,210,8,10,0,4200,4,1,1,3,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,1,1,1,31,1,1,7,9,8,4,3,2,168,0,63,46,27,36,68,46,3,23,88,60,91,59,7,26,42,5,52,4,3,34,51,8,3,3,3,7,83,74,13,3,49,159,99,149,102,-28,55,370,111,194,67,23,57,23,43,33,167,79,50,44,43,47,51,57,144,148,42,50,,2,1,#DIV/0!,#DIV/0!,6,1,0,0,0,
4/16/2020 6:26,4/16/2020 6:39,96.241.134.66,100,748,1,4/16/2020 6:39,R_UYYgnQgpp3Eo49j,38.77139282,-77.06569672,anonymous,FP06N,25,2,4,,4,4,2,2,,5,4,1,3,2,2,,,1,1,1,,1,1,2,,187,Virginia,2,White,2,,2,,2,3,4,1,4,2,3,3,8,3,3,2,4,2,4,4,8,3,2,4,4,2,4,3,4,1,5,1,5,3.5,14,6,8,30,PM,,20,7,0,AM,,8,2,2,3,0,2,3,0,1,1,No,0,0,3,,3,1,0,120,6,0,45,225,4,8,1,0,420,8,7,0,2940,3,3,3,1,1,2,2,1,1,1,1,2,2,3,3,3,3,2,2,1,1,2,2,3,3,3,3,2,1,2,27,4,1,5,7,3,2,3,2,45,8,35,46,8,92,31,23,6,19,36,50,26,8,95,78,100,43,73,21,55,57,88,35,100,17,22,13,32,35,53,55,16,308,126,224,344,123,155,144,981,1013,45,58,21,69,28,100,94,227,33,83,12,81,23,100,68,264,56,63,,1,0,#DIV/0!,#DIV/0!,12,2,0,3,2,
4/16/2020 6:25,4/16/2020 6:39,72.23.137.199,100,797,1,4/16/2020 6:39,R_2wBnTDQ9NYogjYH,41.61889648,-80.30860138,anonymous,Ch07N,29,2,3,,3,FALSE,FALSE,2,,5,1,1,"1,2",2,1,1,2,1,2,2,,1,2,1,2,187,PA,4,"German, Irish",2,,1,5,2,3,2,3,4,3,4,6,7,2,4,3,4,2,4,4,9,1,4,2,1,2,4,1,1,4,2,3,3,1.75,4,13,11,0,Pm,,45,7,30,Am,,6,3,3,3,0,0,1,3,2,2,Im a poor sleeper to begin with ,3,0,0,,2,0,45,45,1,,,0,2,4,0,15,45,8,5,30,2310,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,1,1,37,0,1,0,0,2,1,3,3,0,21,0,90,89,88,73,73,18,41,28,100,48,8,62,88,100,36,36,28,60,100,100,50,78,47,47,67,56,26,83,23,46,306,163,439,401,147,203,221,1235,1291,24,56,66,66,41,69,131,191,56,63,46,72,30,68,132,203,51,69,,2,1,#DIV/0!,#DIV/0!,14,2,3,0,0,
4/15/2020 17:50,4/16/2020 6:45,96.61.9.220,100,46498,1,4/16/2020 6:45,R_2PiC4mkdce6rXkH,36.1867981,-86.50669861,anonymous,KC,65,2,4,,3,3,1,2,,6,1,1,1,2,2,,,2,,,,4,4,1,2,187,TN,3,American,2,,2,,2,4,3,4,1,4,2,9,3,4,2,4,2,4,2,9,3,3,3,3,4,1,5,3,3,2,4,2,4,3.25,13,8,9,30,PM,,5,6,0,AM,,8,1,2,2,0,0,0,1,0,0,Financial concerns ,3,0,1,,4,1,0,180,3,1,0,120,4,5,1,0,240,8,4,30,1890,2,3,3,2,2,3,3,2,2,1,1,3,3,1,1,2,2,3,3,2,2,1,1,3,3,3,3,1,1,1,29,3,1,7,7,7,7,3,2,147,0,49,19,0,0,68,0,0,0,29,0,56,0,0,0,1,5,0,0,0,5,0,0,5,5,0,0,18,37,0,0,47,19,5,1,15,-18,0,237,-215,-197,19,8,38,0,33,0,90,8,41,2,46,0,50,1,137,3,73,39,,0,0,#DIV/0!,#DIV/0!,5,1,3,1,1,
4/16/2020 6:29,4/16/2020 6:51,71.224.67.191,100,1299,1,4/16/2020 6:51,R_2qyIWhcV8io3dlj,40.26730347,-74.94869995,anonymous,LH20A,23,1,2,,2,FALSE,FALSE,1,,5,2,1,2,2,2,,,1,2,"1,2",,5,5,2,,187,Pennsylvania ,4,Polish American,2,,2,,2,3,4,3,3,3,3,6,7,3,3,3,3,3,3,6,6,3,1,5,2,3,3,3,3,2,4,3,3,2.875,11,9,2,0,AM,,60,10,0,AM,,8,3,1,1,0,3,0,0,0,0,none,0,0,1,,4,0,40,120,1,,,0,3,1,,,0,8,5,0,2100,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,1,1,1,37,0,1,4,6,5,2,4,3,80,18,24,4,1,2,58,15,1,1,2,2,2,84,8,3,2,46,69,80,2,3,81,2,2,2,2,1,26,26,1,16,1,163,213,7,12,9,35,89,315,341,69,7,69,8,67,35,205,50,70,32,71,27,71,51,212,110,91,29,,3,0,#DIV/0!,#DIV/0!,5,1,0,1,1,
4/16/2020 6:27,4/16/2020 6:51,96.241.134.66,100,1461,1,4/16/2020 6:51,R_3k68rVgP6IJIngj,38.77139282,-77.06569672,anonymous,MO16N,25,2,4,,4,4,2,2,,5,2,1,3,2,2,,,1,2,1,,3,3,2,,187,Virginia,3,American,2,,2,,2,4,2,3,1,4,3,8,3,2,4,1,4,3,4,3,9,1,4,2,1,1,5,1,1,4,2,2,4,2,4,11,9,30,PM,,20,6,0,AM,,7.5,0,3,3,0,0,1,2,3,0,NA,1,0,3,,4,3,0,540,3,3,0,360,4,8,7,0,2940,8,40,0,16800,4,3,3,1,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,1,1,3,3,2,1,2,32,2,1,7,8,8,2,4,2,224,0,56,32,34,56,62,16,16,23,76,22,53,9,8,83,69,56,11,59,13,68,13,27,78,18,22,8,28,39,12,94,48,80,174,145,303,117,145,278,541,569,89,40,47,57,56,71,192,168,26,99,29,86,29,83,84,268,35,72,,1,0,#DIV/0!,#DIV/0!,12,2,1,3,2,
4/16/2020 7:53,4/16/2020 8:11,70.160.230.206,100,1112,1,4/16/2020 8:11,R_2TH0IAWiIJRS4zg,36.91349792,-76.2826004,anonymous,ka26n,61,2,3,,4,FALSE,FALSE,2,,3,1,1,1,2,1,2,"26, 21",1,2,1,,3,7,2,,187,Virginia,2,Hawaiian,2,,2,,2,4,2,4,1,4,2,9,2,5,2,5,1,5,1,12,1,4,1,5,4,1,5,4,4,2,4,1,5,4,16,5,10,0,pm,,30,7,0,am,,7,3,3,1,0,0,3,1,0,0,Not often,0,0,0,,6,1,0,300,3,0,45,90,4,4,0,45,135,8,8,0,3360,4,2,2,3,3,1,1,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,1,1,2,31,1,1,0,4,4,4,3,3,0,84,0,3,2,20,89,0,0,0,91,4,94,0,0,30,30,0,0,0,0,33,0,0,0,0,0,0,71,89,0,33,66,3,0,36,83,-38,33,429,-345,-274,84,0,76,12,94,2,254,14,98,0,86,0,91,0,275,0,98,94,,2,1,#DIV/0!,#DIV/0!,8,1,0,0,0,
4/16/2020 7:36,4/16/2020 8:19,71.115.228.146,100,2594,1,4/16/2020 8:19,R_3Ny4aompvEyBDnY,43.0388031,-76.06770325,anonymous,ns20y,75,2,4,,4,FALSE,FALSE,2,,6,3,2,,2,2,,,1,,2,,8,8,2,,187,,2,U.S.,1,"2,3",2,,2,2,4,2,3,2,4,3,8,2,4,2,3,1,4,2,8,3,4,2,3,1,5,3,2,2,4,1,5,3,11,8,10,0,PM,,10,7,0,AM,,9,0,2,2,0,0,1,1,2,0,most nights because of worry for my children's well being and for my own physical and mental health,0,1,3,,1,,,0,1,,,0,1,1,,,0,8,18,0,7560,4,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,1,1,1,1,2,2,3,3,1,1,2,32,2,1,3,2,2,2,3,2,18,16,6,92,92,77,25,38,39,91,25,90,25,73,86,89,88,90,89,62,53,82,88,87,87,89,30,86,47,11,85,54,11,394,403,441,424,128,175,97,1693,1740,20,84,18,75,15,77,53,236,23,86,24,69,23,71,70,226,19,19,,0,0,#DIV/0!,#DIV/0!,8,1,0,4,2,
4/16/2020 8:14,4/16/2020 8:29,172.101.130.41,100,853,1,4/16/2020 8:29,R_1ClRTLTgvXz6A84,43.12339783,-77.73339844,anonymous,GC06A,24,1,2,,2,FALSE,FALSE,1,,5,4,1,2,2,2,,,1,3,1,,5,5,2,,187,New York,2,American,2,,2,,2,4,3,3,3,4,3,8,6,2,1,3,2,2,2,4,2,2,3,3,3,2,4,4,4,2,4,2,4,3.125,13,9,12,0,AM,,15,9,0,AM,,9,1,3,0,0,0,1,0,0,0,five,0,0,2,,4,0,35,105,4,0,15,45,3,8,2,0,840,8,4,0,1680,2,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,29,0,1,5,4,6,0,3,3,90,0,20,60,60,49,49,31,6,4,66,18,58,1,14,54,85,2,14,1,55,46,7,3,20,6,28,44,79,46,14,2,46,101,11,221,175,37,116,265,280,359,71,17,17,17,68,49,156,83,63,51,6,50,16,6,85,107,17,76,,1,0,#DIV/0!,#DIV/0!,4,1,0,2,1,
4/16/2020 8:17,4/16/2020 8:40,99.14.51.101,100,1382,1,4/16/2020 8:40,R_1inv2QiUEqHJBql,36.52459717,-87.34649658,anonymous,ma12e,31,2,4,,4,4,2,2,,7,1,1,1,2,2,,,1,2,1,,1,1,2,,187,Tennessee,2,American,2,,2,,2,3,4,2,4,1,4,3,9,2,4,2,4,1,4,2,9,2,3,3,3,1,5,3,1,3,3,1,5,2.875,9,8,9,45,PM,,45,7,0,AM,,8,1,3,3,0,0,0,0,1,0,none,0,0,3,,6,0,20,100,1,,,0,3,8,2,0,840,8,6,0,2520,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,3,3,3,2,2,3,3,1,1,4,3,1,1,2,34,1,1,5,3,2,1,2,2,20,4,15,20,29,50,18,29,1,73,73,84,15,48,15,85,85,85,15,15,1,84,21,84,85,1,1,1,1,1,1,11,1,72,305,200,305,41,42,108,815,816,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,29,,2,0,#DIV/0!,#DIV/0!,7,1,0,3,2,
4/16/2020 8:33,4/16/2020 8:53,66.66.194.101,100,1202,1,4/16/2020 8:53,R_3G9EAhzxXZDBaUz,43.01879883,-76.16500092,anonymous,cs12a,70,2,4,,4,FALSE,FALSE,2,,7,1,1,1,2,2,,,2,,,,8,8,2,,187,,2,American,1,,2,,2,4,2,4,2,4,2,9,3,4,2,4,2,4,2,9,3,2,2,4,3,1,5,3,4,2,4,2,4,3.25,12,7,10,30,PM,,10,7,30,AM,,8.5,0,1,3,0,0,2,2,1,1,none,1,0,2,,3,0,30,60,1,,,0,2,8,1,20,560,8,8,30,3570,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,1,1,3,3,3,3,1,1,1,35,1,1,0,0,0,4,3,3,0,84,0,10,1,0,40,0,5,3,83,13,61,0,6,0,4,4,4,0,0,0,13,0,0,0,0,3,62,31,11,0,26,38,7,32,0,-62,0,241,-226,-164,71,0,62,0,62,0,195,0,100,0,92,0,83,0,275,0,91,71,,0,0,#DIV/0!,#DIV/0!,10,2,1,2,1,
4/16/2020 8:44,4/16/2020 8:55,174.224.136.187,100,664,1,4/16/2020 8:55,R_1Pef7kpatqJ7sGA,42.88609314,-78.74569702,anonymous,GA09S,23,1,2,,2,2,2,1,,5,2,1,2,2,2,,,2,,,,1,1,2,,187,NY,2,Black,2,,2,,2,2,3,2,2,2,1,3,3,2,2,2,2,2,1,3,2,4,2,4,2,2,4,2,4,3,3,3,3,3,12,10,11,30,Pm,,35,8,0,AM,,7,2,3,2,1,3,1,1,1,0,No,0,0,1,,5,1,0,240,5,1,0,240,4,7,1,0,360,8,8,0,3360,4,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,21,9,2,5,8,3,2,2,2,30,8,40,48,9,15,56,9,9,15,41,6,10,14,10,8,36,35,6,15,8,16,17,13,24,12,13,11,13,11,11,12,15,90,92,73,75,29,42,133,226,239,18,20,16,45,16,13,50,78,8,27,26,21,24,35,58,83,40,18,,2,1,#DIV/0!,#DIV/0!,12,2,0,1,1,
4/16/2020 8:43,4/16/2020 8:57,174.232.16.189,100,816,1,4/16/2020 8:57,R_31KpT5XhH1wc7A6,40.04710388,-82.97090149,anonymous,VF09Y,26,1,2,,2,2,2,1,,4,2,1,2,2,2,,,1,2,"2,4",,1,1,2,,187,Ohio,2,Italian ,1,,2,,2,3,3,3,3,3,4,6,7,3,3,3,4,3,3,6,7,3,3,3,4,1,5,5,3,1,5,1,5,3.625,15,6,10,30,Pm,,15,8,30,Am,,7,3,3,3,0,0,0,0,2,0,Sinus pressure ,0,0,0,,8,2,0,840,8,2,0,840,4,8,2,0,840,8,4,0,1680,2,4,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,2,2,2,2,2,3,3,3,3,1,1,2,34,1,1,0,8,8,4,3,2,0,56,0,66,43,54,40,48,72,67,81,55,51,81,76,80,68,77,71,79,67,75,80,80,63,68,49,57,35,50,43,12,38,365,384,266,340,141,176,260,1236,1271,79,55,34,53,41,46,154,154,49,52,46,74,38,77,133,203,48,78,,1,1,#DIV/0!,#DIV/0!,8,1,0,0,0,
4/16/2020 8:43,4/16/2020 8:57,174.92.95.189,100,860,1,4/16/2020 8:57,R_3MFs72zUtk6yaSt,43.48789978,-79.71130371,anonymous,IR04A,23,1,2,,2,FALSE,FALSE,1,,5,2,1,2,2,2,,,2,,,,4,7,2,,31,,3,Pakistani,2,,2,,2,4,3,4,3,2,3,7,6,4,3,3,2,2,2,6,4,2,2,4,2,1,5,4,5,1,5,1,5,3.5,13,5,1,0,AM,,10,9,0,AM,,8,1,1,1,0,0,1,1,0,1,not applicable,0,0,0,,8,1,30,630,4,3,0,540,4,6,0,20,100,8,10,0,4200,4,2,2,3,3,2,2,2,2,3,3,2,2,3,3,4,3,2,2,4,3,2,2,3,3,4,3,1,1,3,33,0,1,3,2,5,3,3,3,45,36,6,13,13,2,82,1,1,6,100,5,64,0,3,3,53,7,2,2,2,3,3,3,7,3,3,3,3,74,6,3,50,22,18,80,18,6,9,370,-226,-223,94,18,16,2,48,4,158,24,70,11,25,4,28,3,123,18,70,81,,0,0,#DIV/0!,#DIV/0!,5,1,0,0,0,
4/16/2020 8:45,4/16/2020 8:59,67.249.5.236,100,842,1,4/16/2020 8:59,R_OOKgDBH7VNDCoxP,44.66110229,-74.97080231,anonymous,MH06A,23,2,4,,4,FALSE,FALSE,2,,5,2,1,1,2,2,,,2,,,,5,5,2,,187,New York,5,American,2,,2,,2,4,3,4,2,3,3,8,5,4,3,4,2,3,3,8,5,4,3,3,3,2,4,4,3,2,4,2,4,3.25,14,9,10,30,PM,,30,8,30,AM,,8,2,2,2,0,0,1,2,1,0,None,0,0,1,,6,0,20,100,6,1,5,325,4,8,0,30,210,6,5,0,1500,1,1,1,3,3,2,2,3,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,30,1,1,5,5,3,3,4,3,60,18,25,3,0,42,60,13,3,6,77,13,53,2,4,42,2,16,7,12,7,27,9,5,5,6,17,0,44,46,20,18,26,26,41,35,122,11,55,262,-27,17,71,49,33,33,51,46,155,128,58,51,45,44,50,44,153,139,61,71,,2,0,#DIV/0!,#DIV/0!,8,1,0,1,1,
4/16/2020 8:43,4/16/2020 9:00,74.65.123.51,100,1030,1,4/16/2020 9:00,R_2mWgj2KrtrL1YpH,42.34370422,-76.83959961,anonymous,Ga16a,21,2,4,,4,4,2,2,,5,1,1,1,2,2,,,1,1,1,,1,1,2,,187,New York,5,American ,2,,2,,2,4,1,3,2,4,2,8,2,4,2,4,2,4,2,9,3,2,3,3,3,2,4,3,4,2,4,2,4,3,12,9,9,0,PM,,15,6,15,AM,,8,2,2,0,0,0,0,0,1,0,Na,0,0,2,,3,0,45,90,6,0,45,225,4,3,1,0,120,8,6,0,2520,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,1,2,31,0,1,5,8,5,3,3,2,75,12,40,17,12,49,57,10,0,8,18,7,31,1,11,12,23,5,37,6,1,22,25,10,41,40,5,3,29,18,0,28,3,90,30,45,164,15,44,127,217,246,33,57,17,67,24,44,74,168,31,53,17,55,19,46,67,154,28,12,,1,0,#DIV/0!,#DIV/0!,3,1,0,2,1,
4/16/2020 8:45,4/16/2020 9:03,23.127.248.27,100,1099,1,4/16/2020 9:03,R_1KkZvmV1nn8TK9W,41.38609314,-81.73709869,anonymous,Vf26s,24,1,2,,1,1,1,1,,5,1,1,2,2,2,,,1,2,2,,1,1,1,1,187,Ohio,3,,2,,2,,2,4,2,2,2,4,2,7,3,4,2,2,1,4,2,7,2,2,4,2,2,1,5,4,4,2,4,2,4,3,12,9,2,0,Am,,5,10,30,Am,,8,0,1,1,0,0,0,0,0,0,Changing from night shift to afternoon shift I could not sleep well for a few days ,0,0,0,,2,0,30,30,4,1,0,180,3,8,0,30,210,8,7,0,2940,3,1,1,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,1,1,2,31,1,1,7,8,2,1,3,2,42,0,56,10,44,15,71,28,0,0,67,13,72,1,0,27,56,7,57,16,8,21,2,0,22,16,26,26,75,55,19,30,38,69,24,158,101,17,92,303,66,141,76,31,36,27,67,13,179,71,83,33,27,47,25,10,135,90,76,56,,0,0,#DIV/0!,#DIV/0!,2,1,0,0,0,
4/16/2020 8:49,4/16/2020 9:07,71.115.225.91,100,1031,1,4/16/2020 9:07,R_3lGl40jBVThDuuC,43.0388031,-76.06770325,anonymous,,81,1,2,,2,FALSE,FALSE,1,,7,1,1,,2,2,,,1,,"1,2,4",,8,8,2,,187,,2,American,1,,2,,2,5,3,5,3,4,3,11,6,3,3,3,3,3,3,6,6,3,4,2,3,3,3,3,3,3,3,2,4,2.75,12,12,7,30,PM,,15,4,50,AM,,8,1,3,3,0,0,0,0,0,0,reflux,0,0,0,,8,2,20,980,8,0,45,315,4,8,0,45,315,8,4,0,1680,2,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,33,3,1,0,0,0,0,3,3,0,0,0,2,30,31,31,1,1,1,100,1,55,1,1,10,85,1,1,1,1,13,1,1,1,1,1,65,68,66,24,1,100,6,5,205,56,-64,4,352,-144,-76,97,100,100,82,85,13,282,195,93,16,100,100,98,1,291,117,40,40,,1,0,#DIV/0!,#DIV/0!,6,1,0,0,0,
4/16/2020 8:46,4/16/2020 9:09,72.231.186.113,100,1346,1,4/16/2020 9:09,R_DGcl3MGbfaKaniF,42.91020203,-78.66249847,anonymous,TH20M,56,1,2,,2,FALSE,FALSE,1,,7,1,1,1,2,2,,,1,1,1,,4,7,2,,187,New York,3,USA,1,4,2,,2,2,4,2,3,2,3,3,7,3,3,2,3,2,3,4,6,3,5,1,3,2,4,4,3,2,4,2,4,2.875,13,11,11,0,PM,,30,6,30,AM,,7,3,2,1,0,1,0,3,0,2,Money worries most nights,0,1,3,,3,1,0,120,8,2,30,1050,4,4,0,30,90,8,6,0,2520,3,1,1,2,2,2,2,3,3,2,2,3,3,1,1,2,2,2,2,1,1,2,2,1,1,3,3,1,2,2,25,4,1,1,2,6,2,3,3,18,36,2,52,77,70,19,0,0,91,31,50,25,74,75,82,72,85,0,18,18,34,62,77,68,32,0,10,4,4,35,7,5,189,345,244,286,21,25,84,1001,1005,20,60,8,37,1,38,29,135,50,71,26,41,4,43,80,155,31,11,,2,1,#DIV/0!,#DIV/0!,9,1,0,4,2,
4/16/2020 8:59,4/16/2020 9:13,69.43.211.104,100,845,1,4/16/2020 9:13,R_3p91lRimpZAI7uK,43.97709656,-75.90930176,anonymous,BE09Y,15,2,4,,4,FALSE,FALSE,2,,7,2,1,2,2,2,,,1,2,2,,5,5,2,,187,New York,5,White,2,,1,5,2,4,2,3,2,4,3,8,4,4,2,2,2,4,2,7,3,3,3,3,4,1,5,4,4,2,4,2,4,3.5,15,8,9,30,PM,,30,8,0,AM,,8,2,3,0,0,0,0,1,1,0,Not enough activity during the day ,0,0,1,,2,0,30,30,3,0,30,60,2,6,0,30,150,8,1,30,630,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,28,0,1,1,1,0,0,2,3,0,0,1,25,2,27,78,3,3,3,81,3,82,2,3,4,3,22,21,21,4,3,22,3,2,2,2,3,2,60,4,4,5,74,51,15,38,11,13,306,-117,-115,78,2,4,9,71,14,153,25,56,4,9,11,42,8,107,23,70,65,,2,0,#DIV/0!,#DIV/0!,5,1,0,1,1,
